Date,Open,High,Low,Close,Volume,Likes,Retweets,Positive,Neutral,Negative,Composite
2020-10-21,422.700012,432.950012,421.25,422.640015,32370500,6.105981795,0.845253576,0.077714564,0.891371261,0.030917425,0.140589987
2020-10-22,441.920013,445.230011,424.51001,425.790009,39993200,7.39679817,0.864493997,0.074361921,0.894257862,0.031378502,0.12851315
2020-10-23,421.839996,422.890015,407.380005,420.630005,33717000,10.18070554,1.277897768,0.078573794,0.890850972,0.030572354,0.143303456
2020-10-26,411.630005,425.76001,410,420.279999,28239200,12.71290944,1.78805395,0.078871869,0.88495183,0.03617052,0.129386994
2020-10-27,423.76001,430.5,420.100006,424.679993,22686500,12.62695925,1.31138976,0.077284222,0.895806688,0.026907001,0.157119436
2020-10-28,416.480011,418.600006,406,406.019989,25451400,6.790123457,0.928170595,0.080860831,0.888716049,0.030426487,0.169248036
2020-10-29,409.959991,418.059998,406.459991,410.829987,22655300,8.879180151,0.971952535,0.085441208,0.890093851,0.024458468,0.19342891
2020-10-30,406.899994,407.589996,379.109985,388.040009,42511300,6.493478261,0.851086957,0.080798913,0.887078261,0.03213587,0.161961522
2020-11-02,394,406.980011,392.299988,400.51001,29021100,10.44575472,1.297169811,0.072158019,0.897788915,0.030055425,0.136698231
2020-11-03,409.730011,427.769989,406.690002,423.899994,34351700,9.175603217,1.04691689,0.080191689,0.893383378,0.026423592,0.17119504
2020-11-04,430.619995,435.399994,417.100006,420.980011,32143100,5.503957784,0.840369393,0.090414248,0.884658311,0.024918206,0.191611741
2020-11-05,428.299988,440,424,438.089996,28414500,9.613710555,1.127312296,0.079203482,0.896682263,0.024113166,0.164457998
2020-11-06,436.100006,436.570007,424.279999,429.950012,21706000,17.71442401,2.46660213,0.083201355,0.888159729,0.028648596,0.159485866
2020-11-09,439.5,452.5,421,421.26001,34833000,6.58985667,0.969128997,0.069979052,0.908570011,0.021443219,0.14586957
2020-11-10,420.089996,420.089996,396.029999,410.359985,30284200,12.31152993,1.531042129,0.077076497,0.898060976,0.024859202,0.154172727
2020-11-11,416.450012,418.700012,410.579987,417.130005,17357700,7.435041716,0.972586412,0.072179976,0.90447795,0.023351609,0.152881645
2020-11-12,415.049988,423,409.519989,411.76001,19855100,7.788104089,0.942998761,0.077438662,0.892729864,0.029826518,0.160681537
2020-11-13,410.850006,412.529999,401.660004,408.5,19771100,6.030494217,1.215562566,0.075867508,0.89754469,0.02659306,0.14597245
2020-11-16,408.929993,412.450012,404.089996,408.089996,26838600,12.04015296,1.272466539,0.085675908,0.892302103,0.022022945,0.190894837
2020-11-17,460.170013,462,433.01001,441.609985,61188300,6.959798995,0.804020101,0.083660804,0.890521985,0.02582098,0.171396043
2020-11-18,448.350006,496,443.5,486.640015,78044000,4.188888889,0.448412698,0.088042857,0.883198413,0.028755556,0.187100079
2020-11-19,492,508.609985,487.570007,499.269989,62475300,6.871323529,0.782169118,0.084000919,0.888634191,0.027366728,0.178253309
2020-11-20,497.98999,502.5,489.059998,489.609985,32807300,6.189473684,0.657894737,0.085596842,0.885727368,0.028678947,0.187523263
2020-11-23,503.5,526,501.790009,521.849976,50260300,5.494393476,0.794087666,0.078248726,0.883634047,0.038120285,0.140656371
2020-11-24,540.400024,559.98999,526.200012,555.380005,53648500,12.9763866,2.382207578,0.081287754,0.883950027,0.034760571,0.162645854
2020-11-25,550.059998,574,545.369995,574,48930200,7.940402477,0.920278638,0.073585913,0.896430341,0.029977554,0.145672291
2020-11-27,581.159973,598.780029,578.450012,585.76001,37561100,9.922902494,0.955782313,0.076365079,0.892351474,0.031286848,0.13504966
2020-11-30,602.210022,607.799988,554.51001,567.599976,63003100,12.40441176,1.094537815,0.076401261,0.895933824,0.027665966,0.144597164
2020-12-01,597.590027,597.849976,572.049988,584.76001,40382800,6.117156648,0.616498464,0.075654673,0.895247038,0.029089952,0.148546424
2020-12-02,556.440002,571.539978,541.210022,568.820007,47775700,6.730997038,0.821816387,0.072393386,0.898785291,0.028825271,0.135633712
2020-12-03,590.02002,598.969971,582.429993,593.380005,42552000,6.331122449,0.808163265,0.074156122,0.894558163,0.031277551,0.132695969
2020-12-04,591.01001,599.039978,585.5,599.039978,29401300,4.220320856,0.555080214,0.078679144,0.890942246,0.03037754,0.149855294
2020-12-07,604.919983,648.789978,603.049988,641.76001,56309700,5.646678967,0.706642066,0.076801661,0.890499539,0.032696956,0.124926015
2020-12-08,625.51001,651.280029,618.5,649.880005,64265000,8.544235925,1.056300268,0.06902815,0.897634383,0.033336126,0.113611729
2020-12-09,653.690002,654.320007,588,604.47998,71291200,8.971986418,0.78098472,0.076855688,0.890217317,0.032913413,0.137617233
2020-12-10,574.369995,627.75,566.340027,627.070007,67083200,5.143295355,0.62138475,0.077568799,0.884446976,0.037982472,0.128439439
2020-12-11,615.01001,624,596.799988,609.98999,46475000,7.53027027,1.024864865,0.076058919,0.891030811,0.032907027,0.146009243
2020-12-14,619,642.75,610.200012,639.830017,52040600,11.27353556,1.05125523,0.072584728,0.896142259,0.031268828,0.127509833
2020-12-15,643.280029,646.900024,623.799988,633.25,45223600,7.053151458,0.989181562,0.06711477,0.908707902,0.024170743,0.13435588
2020-12-16,628.22998,632.5,605,622.77002,42095800,8.088455772,0.868065967,0.079766117,0.890955022,0.029275862,0.162825637
2020-12-17,628.190002,658.820007,619.5,655.900024,56270100,13.60926829,2.028292683,0.076606341,0.895107805,0.028284878,0.145061463
2020-12-18,668.900024,695,628.539978,695,222126200,7.225747629,0.716994894,0.075776076,0.890621809,0.033601751,0.134768964
2020-12-21,666.23999,668.5,646.070007,649.859985,58045300,7.283796441,0.948485795,0.077673119,0.896137683,0.026188573,0.157899625
2020-12-22,648,649.880005,614.22998,640.340027,51716000,4.749742179,0.798899966,0.072503266,0.902433139,0.025066346,0.152489722
2020-12-23,632.200012,651.5,622.570007,645.97998,33173000,8.19875573,1.129011133,0.069256713,0.897311067,0.03343353,0.113802685
2020-12-24,642.98999,666.090027,641,661.77002,22865600,6.572590012,0.895470383,0.086445993,0.887826945,0.025730546,0.187340767
2020-12-28,674.51001,681.400024,660.799988,663.690002,32278600,10.22109533,1.155848546,0.081236646,0.890212982,0.028554429,0.161571298
2020-12-29,661,669.900024,655,665.98999,22910800,11.68008627,1.453271028,0.076772825,0.896392164,0.026838965,0.15661844
2020-12-30,672,696.599976,668.359985,694.780029,42846000,10.15334358,1.085318985,0.082645657,0.89005957,0.027287471,0.167789816
